state,constituency,image,result,votes,margin,name,party
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/THALA-2024-20240429085728.jpg,lost,5122,-779215,THALARI RAMBABU,Dharma Samaj Party
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RACHA-2024-20240424071108.jpg,lost,846,-783491,RACHA SUBHADRA REDDY,Socialist Party (India)
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KUNDA-2024-20240429085637.jpg,lost,947,-783390,KUNDARAPU SRIKANTH,Independent
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/VASKU-2024-20240429085955.jpg,lost,1040,-783297,VASKULA MATTAIAH,Marxist Communist Party of India (United)
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAVIP-2024-20240429085202.jpg,lost,1547,-782790,RAVI PALAKURI,Independent
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MARRI-2024-20240429084429.jpg,lost,1662,-782675,MARRI NEHEMIAH,Independent
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GOLIS-2024-20240429084715.jpg,lost,1779,-782558,GOLI SAIDULU,Independent
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/CHOLL-2024-20240424070152.jpg,lost,2504,-781833,CHOLLETI PRABHAKAR,Independent
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KUKKA-2024-20240429083958.jpg,lost,2566,-781771,KUKKALA VENKANNA,Independent
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/POLIS-2024-7335.jpg,lost,3212,-781125,POLISHETTY VENKATESHWARLU,Independent
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAMES-2024-7308.jpg,lost,3569,-780768,RAMESH SUNKARA,Independent
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ANJAI-2024-7686.jpg,lost,7177,-777160,ANJAIAH VIRIGINENI,Bahujan Samaj Party
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PANUG-2024-20240429085514.jpg,lost,5286,-779051,PANUGOTU LALASINGH,Independent
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MARAM-2024-6821.jpg,lost,5967,-778370,MARAM VENKAT REDDY,Independent
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KOTHA-2024-20240427082755.jpg,lost,2106,-590212,KOTHAKONDA SHAKTI PRASAD,Independent
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/LINGA-2024-7030.jpg,lost,666,-783671,LINGAM KRISHNA,Independent
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/VEMUL-2024-20240427084602.jpg,lost,2074,-590244,VEMULAA VIKRAM REDDY,Independent
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAMCH-2024-8751.jpg,lost,2629,-472958,RAMCHANDAR NICHHAKOLA,Dalita Bahujana Party
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MOHDM-2024-8173.jpg,lost,1468,-590850,ALI MANSOOR,Anna YSR Congress Party
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MOLUG-2024-9021.jpg,lost,2269,-473318,MOLUGU VENKATESH,New India Party
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/JANAI-2024-6957.jpg,lost,10859,-773478,JANAIAH NANDIPATI,Telangana Sakalajanula Party
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ERUGU-2024-20240424121444.jpg,lost,2125,-473462,ERUGURALA BHAGYALAXMI,Pyramid Party of India
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAMUL-2024-7104.jpg,lost,2288,-473299,RAMULA KARTHIK,Independent
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KANDI-2024-8222.jpg,lost,2410,-473177,KANDI CHANDU,Rashtriya Manav Party
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MULKA-2024-7142.jpg,lost,2789,-472798,MULKALLA RAJENDRAPRASAD,Independent
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DURGA-2024-8297.jpg,lost,3434,-472153,DURGAM RAMULU,Independent
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/AMBOJ-2024-7243.jpg,lost,3783,-471804,AMBOJU SUMALATHA,Alliance of Democratic Reforms Party
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAMES-2024-7157.jpg,lost,4334,-471253,RAMESH MANDA,Dharma Samaj Party
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MOTHE-2024-6860.jpg,lost,5007,-470580,MOTHE NARESH,Peoples Party of India (Democratic)
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/VENUG-2024-8264.jpg,lost,5223,-470364,VENUGOPAL MOYYI,Bahujan Mukti Party
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ERUKU-2024-7322.jpg,lost,6799,-468788,ERUKULLA RAJA NARSAIAH,Bahujan Samaj Party
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ESHWA-2024-5710.jpg,lost,193356,-282231,ESHWAR KOPPULA,Bharat Rashtra Samithi
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SRINI-2024-7750.jpg,lost,344223,-131364,SRINIVAS GOMASE,Bharatiya Janata Party
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GOPI-2024-20240427085008.jpg,lost,1723,-590595,GOPI CHENDRIAH,Independent
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/VAMSI-2024-20240425104659.jpg,won,475587,+ 131364,VAMSI KRISHNA GADDAM,Indian National Congress
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KATRA-2024-20240426072136.jpg,lost,284,-592034,PRASHANTH KATRAJI,Independent
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PALAM-2024-20240427084450.jpg,lost,307,-592011,PALAMURI SAI NIKHIL,Independent
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAGIA-2024-5707.jpg,lost,375,-591943,RAGI ANIL,Independent
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAPAL-2024-5154.jpg,lost,426,-591892,RAPALLY SATYANARAYANA,Independent
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BHUKY-2024-5317.jpg,lost,580,-591738,BHUKYA. NANDU,Vidhyarthula Rajakiya Party
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BBNA-2024-20240427083246.jpg,lost,581,-591737,B B NAIK,Independent
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DEVAT-2024-20240427080758.jpg,lost,636,-591682,DEVATHI SRINIVAS,Bahujan Mukti Party
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ASHOK-2024-7298.jpg,lost,649,-591669,ABBAGONI ASHOK GOUD,Bahujana Left Party
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DESHA-2024-20240424044533.jpg,lost,723,-591595,DESHABOINA LAXMINARAYANA,Independent
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAPEL-2024-5820.jpg,lost,793,-591525,RAPELLY SRINIVAS,Independent
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MOGIL-2024-7795.jpg,lost,830,-591488,MOGILI RAJKUMAR,India Praja Bandhu Party
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/VITHA-2024-7021.jpg,lost,919,-591399,MALAVAT VITHAL,Independent
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SYEDA-2024-6751.jpg,lost,1048,-591270,SYED ASGAR,Independent
Telangana,Nizamabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SAIKR-2024-20240423043150.jpg,lost,1129,-591189,GUYYA SAIKRISHNA MURTHY,Yuga Thulasi Party
Telangana,Nizamabad,img/nota.jpg,,4483,-587835,NOTA,None of the Above
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KANCH-2024-20240429084235.jpg,lost,218417,-565920,KANCHARLA KRISHNA REDDY,Bharat Rashtra Samithi
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ADLAK-2024-6964.jpg,lost,5116,-466101,ADLA KUMAR,Independent
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAGHU-2024-20240429085006.jpg,won,784337,+ 559905,KUNDURU RAGHUVEER,Indian National Congress
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BHANU-2024-7799.jpg,lost,575,-470642,DASARI BHANUCHANDER,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SATYA-2024-6736.jpg,lost,607,-470610,SATYANARAYANA GOUD KOVURI,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GOLLA-2024-6003.jpg,lost,658,-470559,GOLLAPALLY SAYA GOUD,Pyramid Party of India
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DHARM-2024-20240429110425.jpg,lost,675,-470542,D. NARAHARI,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/VUTLA-2024-7611.jpg,lost,778,-470439,VUTLA RAMESH,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MEDIS-2024-7405.jpg,lost,793,-470424,MEDI SRINIVAS REDDI,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ABISH-2024-8560.jpg,lost,797,-470420,ABISHEK GOUD THABETI,Jana Shankhaaraavam Party
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DODLA-2024-5385.jpg,lost,917,-470300,DODLA VENKAT,Telangana Praja Shakthi Party
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ABHIL-2024-9096.jpg,lost,924,-470293,ABHILASH SHIRNA,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ANNEL-2024-6858.jpg,lost,1152,-470065,ANNELA LAXMAN,Dharma Samaj Party
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BOMMA-2024-5814.jpg,lost,1196,-470021,BOMMALA VIJAY KUMAR,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/VENKA-2024-8961.jpg,lost,1264,-469953,VENKATESH BEJUGAM,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/UPPAR-2024-9083.jpg,lost,1393,-469824,BALESH UPPARI,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/LAXMI-2024-8187.jpg,lost,1414,-469803,MAREPALLY LAXMINARAYANA,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DADIG-2024-8880.jpg,lost,559,-470658,DADIGE RAJENDAR,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/AKKAK-2024-9112.jpg,lost,1467,-469750,A. KRANTHI KUMAR,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SILIV-2024-8634.jpg,lost,1774,-469443,INDRAGOUD SILIVERI,National Nava Kranthi Party
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GPRA-2024-20240425085117.jpg,lost,2010,-469207,PRADEEP,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MAISA-2024-7024.jpg,lost,2011,-469206,MAISANGARI SUNIL,India Praja Bandhu Party
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ABHIL-2024-9067.jpg,lost,2031,-469186,ABHILASH CHELIMELA,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ATIAN-2024-7762.jpg,lost,2038,-469179,ATI ANJANEYULU,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ANILK-2024-8512.jpg,lost,2132,-469085,ANIL GOUD,Bharat Jodo Party
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BANDA-2024-6865.jpg,lost,2366,-468851,BANDAPALLY SRINIVAS,Socialist Unity Centre Of India (COMMUNIST)
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DUBAL-2024-6712.jpg,lost,5166,-466051,DUBALA SRI SAILAM,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BODAP-2024-9145.jpg,lost,7463,-463754,BODAPATLA ESHWAR,Bahujan Samaj Party
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SARAY-2024-5693.jpg,lost,11060,-460157,SARA YADAGIRI GOUD,Praja Velugu Party
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/NANDA-2024-8410.jpg,lost,17216,-454001,NANDA KISHORE TALLADA,Alliance of Democratic Reforms Party
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PARUP-2024-7556.jpg,lost,396790,-74427,P. VENKATRAMA REDDY,Bharat Rashtra Samithi
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GADDA-2024-6954.jpg,lost,2081,-473506,GADDAM MARUTHI,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/NEELA-2024-5424.jpg,lost,432078,-39139,NEELAM MADHU,Indian National Congress
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/NAGAM-2024-6799.jpg,lost,1540,-469677,NAGAMANI ACHA,Independent
Telangana,Nalgonda,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SAIDI-2024-20240429084525.jpg,lost,224432,-559905,SAIDI REDDY SHANAMPUDI,Bharatiya Janata Party
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/CHIKK-2024-5434.jpg,lost,531,-470686,C.H. NAVEEN KUMAR,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/URELL-2024-7584.jpg,lost,494,-470723,URELLI YELLAIAH,Viduthalai Chiruthaigal Katchi
Telangana,Nagarkurnool,img/nota.jpg,,4580,-460492,NOTA,None of the Above
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DASAR-2024-7484.jpg,lost,730,-464342,DASARI BHARATHI,Viduthalai Chiruthaigal Katchi
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/VAGGU-2024-7808.jpg,lost,770,-464302,VAGGU VINAY,Vidhyarthula Rajakiya Party
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PRASA-2024-20240429055329.jpg,lost,892,-464180,PRASANGI,Pyramid Party of India
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GADDA-2024-9133.jpg,lost,1009,-464063,GADDAM VIJAY,Bahujan Mukti Party
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/AYYAP-2024-9187.jpg,lost,1227,-463845,AYYAPPA SUNIL,Rashtriya Praja Congress  (Secular)
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BIKSH-2024-7475.jpg,lost,1981,-463091,BIKSHAPATHI LANDA,Independent
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PAKIR-2024-20240429060035.jpg,lost,2839,-462233,PAKIRA RAMULU,Independent
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KARNE-2024-20240429055755.jpg,lost,3087,-461985,KARNE. SHIREESHA @ BARRELAKKA,Independent
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GALIM-2024-20240429055417.jpg,lost,3147,-461925,GALIMUDI GEETHA,Independent
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PULJA-2024-20240429055908.jpg,lost,3584,-461488,PULJALA BALAIAH,Independent
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/AMARM-2024-7815.jpg,lost,3709,-461363,AMARNATH,India Praja Bandhu Party
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PALAD-2024-20240429055714.jpg,lost,4058,-461014,PALADHI NAGARAJU,Independent
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BUDDH-2024-9027.jpg,lost,4361,-460711,BUDDHULA SRINIVAS,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KONDI-2024-9041.jpg,lost,509,-470708,KONDI ASHOK,Independent
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PILLE-2024-7436.jpg,lost,6404,-458668,PILLELA SRIKANTH,Independent
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/AMBOJ-2024-7132.jpg,lost,12554,-452518,AMBOJU RAVI,Alliance of Democratic Reforms Party
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RSP-2024-5906.jpg,lost,321343,-143729,DR.R.S.PRAVEEN KUMAR,Bharat Rashtra Samithi
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BHARA-2024-20240419024407.jpg,lost,370658,-94414,BHARATH  PRASAD POTHUGANTI,Bharatiya Janata Party
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DRMA-2024-20240419024519.jpg,won,465072,+ 94414,DR.MALLU RAVI,Indian National Congress
Telangana,Medak,img/nota.jpg,,4617,-466600,NOTA,None of the Above
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KURLA-2024-9126.jpg,lost,224,-470993,K.RAGHU,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GOUTI-2024-6709.jpg,lost,248,-470969,GOUTI MALLESH,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GADIL-2024-8823.jpg,lost,290,-470927,GADILA ANJANEYULU,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KOLKU-2024-6825.jpg,lost,293,-470924,KOLKUR PRATAP,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KAMMA-2024-6995.jpg,lost,317,-470900,K. LAXMINARAYANA,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KASOJ-2024-8440.jpg,lost,344,-470873,KASOJU SRIKANTH,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/RAJES-2024-9104.jpg,lost,348,-470869,S RAJESH SAGAR,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MOHAM-2024-9018.jpg,lost,416,-470801,MOHD AZHER,Independent
Telangana,Medak,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GONDI-2024-6850.jpg,lost,431,-470786,GONDHI BHUJANGAMU,Independent
Telangana,Nagarkurnool,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BESAM-2024-9152.jpg,lost,7218,-457854,BESAMOLLA  YOSEF,Bahujan Samaj Party
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/NAVEE-2024-5353.jpg,lost,2067,-473520,NAVEEN NUKALA,Independent
Telangana,Zahirabad,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BIRAD-2024-6037.jpg,lost,4252,-524166,B. MARUTHI RAO,Independent
Telangana,Peddapalle,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KATKU-2024-6836.jpg,lost,1872,-473715,KATKURI SANDEEP,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PAITH-2024-20240429091223.jpg,lost,906,-580388,PAITHARA ACHYUTH,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/VINOD-2024-20240429091253.jpg,lost,909,-580385,PUTTA VINOD KUMAR,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BOCHU-2024-6983.jpg,lost,913,-580381,BOCHU RAJU,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/SAVIT-2024-20240429090735.jpg,lost,1023,-580271,KOTHAPALLI SAVITHRI,Marxist Communist Party of India (United)
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MANDA-2024-20240429091056.jpg,lost,1051,-580243,MANDA NARESH,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/THAND-2024-8511.jpg,lost,1292,-580002,THANDRA ESHWAR,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/POGUL-2024-7050.jpg,lost,1337,-579957,POGULA ASHOK,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/GAJJI-2024-8460.jpg,lost,1638,-579656,DHAYAKAR GAJJI,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ROOPA-2024-8175.jpg,lost,1659,-579635,ROOPA POLEPAKA,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/NARMA-2024-5331.jpg,lost,1664,-579630,NARMADA PRAVEEN,Pyramid Party of India
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MACHA-2024-7066.jpg,lost,1769,-579525,MACHA DEVENDER,Viduthalai Chiruthaigal Katchi
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BOLLA-2024-7834.jpg,lost,1825,-579469,BOLLAM VIJAY KUMAR,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/POTHA-2024-7231.jpg,lost,1955,-579339,POTHARAJU NARASIMHARAJU,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/DEVAR-2024-7794.jpg,lost,2083,-579211,DEVARAJU PENDELA,Rashtriya Praja Congress  (Secular)
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/MANGA-2024-8383.jpg,lost,847,-580447,MANGALAPELLI ASHAIAH,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PASUL-2024-8141.jpg,lost,2239,-579055,PASULA RAVI,Republican Party of India (Athawale)
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/BARIG-2024-5367.jpg,lost,2949,-578345,BARIGELA SHIVA,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/PRAME-2024-7590.jpg,lost,3022,-578272,PRAMEELA JANNU,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/KOYYA-2024-20240429091200.jpg,lost,3286,-578008,KOYYADA NARESH,Independent
Telangana,Warangal,https://results.eci.gov.in/uploads4/candprofile/2024/PC/E24/S29/ARNEN-2024-20240419011303.jpg,lost,3634,-577660,AR NENA PREM READY RIPEEKA,Mana Telangana Rashtra Samaikya Party
